team,barstool_1_odds,betclic_1_odds,betfair_1_odds,betfred_1_odds,betmgm_1_odds,betonlineag_1_odds,betrivers_1_odds,betus_1_odds,betway_1_odds,bovada_1_odds,casumo_1_odds,circasports_1_odds,coral_1_odds,draftkings_1_odds,fanduel_1_odds,foxbet_1_odds,gtbets_1_odds,ladbrokes_1_odds,lowvig_1_odds,marathonbet_1_odds,matchbook_1_odds,mrgreen_1_odds,mybookieag_1_odds,nordicbet_1_odds,onexbet_1_odds,paddypower_1_odds,pinnacle_1_odds,pointsbetus_1_odds,sport888_1_odds,sugarhouse_1_odds,superbook_1_odds,twinspires_1_odds,unibet_1_odds,unibet_eu_1_odds,unibet_uk_1_odds,unibet_us_1_odds,williamhill_1_odds,williamhill_us_1_odds,wynnbet_1_odds,game_id,time_pulled,home_team,away_team,number_of_game_today,day_of_week,away_team_league,away_team_game_number,home_team_league,home_team_game_number,day_night,park_id,winning_team,minutes_since_commence,snapshot_time_taken,hour_of_start,target,home_away,opponent,this_team_league,opponent_league,this_team_game_of_season,opponent_game_of_season,highest_bettable_odds,average_market_odds,ev,result,date,daily_result,cumulative_result,total_p_l,total_ev_per_bet,total_precision,best_day_prof,worst_day_prof,total_bets_placed,return_on_money,sportsbook(s)_used
Pittsburgh Pirates,4.9,4.75,4.5,4.5,5.0,4.33,4.2,3.7,3.6,4.7,4.8,3.17,4.34,5.2,5.2,5.2,4.8,5.2,4.5,4.75,5.2,5.5,4.9,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698a70a5d1d80e7a6c9abccf81b0b737,2023-06-21 10:40:00,Pittsburgh Pirates,Chicago Cubs,0,Wed,NL,75.0,NL,73.0,N,PIT08,Chicago Cubs,65.0,2023-06-21 10:40:00,9,0,1,Chicago Cubs,NL,NL,73.0,75.0,5.2,4.563600000000001,13.945131036900662,-100.0,2023-06-21,-200.0,182.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,"['Draftkings', 'Fanduel']"
Boston Red Sox,3.65,4.2,3.4,4.0,3.25,4.45,3.75,3.49,3.5,3.9,5.0,4.2,3.35,4.7,3.45,3.5,5.0,3.9,3.2,3.25,3.6,3.25,4.1,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1c7ffe77202803f3cd66768b4508fc23,2023-06-21 18:35:00,Minnesota Twins,Boston Red Sox,0,Wed,AL,75.0,AL,75.0,N,MIN04,Minnesota Twins,113.0,2023-06-21 18:35:00,16,0,0,Minnesota Twins,AL,AL,75.0,75.0,4.7,3.8308,22.68977759214784,-100.0,2023-06-21,-200.0,82.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Kansas City Royals,3.6,2.95,2.88,0.0,2.9,0.0,0.0,0.0,0.0,1.65,3.6,1.65,0.0,3.7,3.05,1.6,0.0,0.0,0.0,0.0,0.0,3.55,0.0,3.15,0.0,3.1,2.69,3.6,0.0,0.0,0.0,3.6,0.0,3.6,3.55,3.6,0.0,0.0,0.0,aa43715b0212e9c780dc4a6182ccb811,2023-06-22 17:40:00,Tampa Bay Rays,Kansas City Royals,0,Thu,AL,75.0,AL,78.0,N,STP01,Kansas City Royals,121.0,2023-06-22 17:40:00,15,1,0,Tampa Bay Rays,AL,AL,75.0,78.0,3.7,3.0860000000000003,19.896305897602065,270.0,2023-06-22,270.0,352.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Philadelphia Phillies,1.15,1.13,1.11,1.1,1.09,1.14,1.11,1.15,1.21,1.13,1.27,1.2,1.16,1.32,1.13,1.12,1.13,1.06,1.13,1.1,1.1,1.13,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ef17411cc57fb0334e06217d4d3e76ac,2023-06-23 18:00:00,Philadelphia Phillies,New York Mets,0,Fri,NL,76.0,NL,76.0,N,PHI13,Philadelphia Phillies,115.0,2023-06-23 18:00:00,16,1,1,New York Mets,NL,NL,76.0,76.0,1.32,1.15125,14.657980456026063,32.0,2023-06-23,241.0,384.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Oakland Athletics,2.65,2.55,3.1,2.95,2.75,2.8,2.72,2.7,2.75,2.7,2.9,2.7,2.94,3.09,2.88,2.88,2.8,2.7,2.88,2.8,2.88,2.88,3.9,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e931c5bdf2c434d2996b13770b7e5b51,2023-06-23 18:05:00,Toronto Blue Jays,Oakland Athletics,0,Fri,AL,78.0,AL,77.0,N,TOR02,Oakland Athletics,118.0,2023-06-23 18:05:00,16,1,0,Toronto Blue Jays,AL,AL,78.0,77.0,3.09,2.806,10.121168923734857,209.0,2023-06-23,241.0,593.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Cincinnati Reds,3.7,3.6,2.3,2.38,2.25,3.55,2.45,2.4,3.4,2.4,2.61,2.73,3.1,3.4,3.25,3.4,3.45,3.35,3.2,3.1,3.35,3.2,2.86,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8d3893c7a136767edf58bd99cfd55758,2023-06-24 14:15:00,Cincinnati Reds,Atlanta Braves,0,Sat,NL,78.0,NL,78.0,D,LOS03,Atlanta Braves,65.0,2023-06-24 14:15:00,13,0,1,Atlanta Braves,NL,NL,78.0,78.0,3.4,3.0132000000000003,12.836851188105667,-100.0,2023-06-24,-100.0,493.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
New York Mets,1.87,1.8,1.0,1.9,1.87,1.86,1.8,1.47,1.85,2.0,2.32,1.53,1.89,2.15,1.92,1.92,1.92,1.92,2.1,1.82,2.3,1.48,2.08,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e032b224e7359d990f4e7d4ce1b4182a,2023-06-25 12:20:00,Philadelphia Phillies,New York Mets,0,Sun,NL,78.0,NL,78.0,D,PHI13,Philadelphia Phillies,105.0,2023-06-25 12:20:00,10,0,0,Philadelphia Phillies,NL,NL,78.0,78.0,2.15,1.8864,13.973706530958443,-100.0,2023-06-25,-100.0,393.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Oakland Athletics,9.0,6.5,3.65,7.5,7.0,7.0,6.2,3.34,3.44,3.95,4.0,3.8,6.25,7.5,7.5,6.75,7.5,6.5,7.5,7.5,3.6,6.5,1.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52649d4c38fe6b42313aedaaa51351ba,2023-06-28 19:45:00,Oakland Athletics,New York Yankees,0,Wed,AL,80.0,AL,82.0,N,OAK01,New York Yankees,65.0,2023-06-28 19:45:00,18,0,1,New York Yankees,AL,AL,82.0,80.0,7.5,5.7712,29.95564180759635,-100.0,2023-06-28,-43.0,293.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,"['Draftkings', 'Fanduel']"
Toronto Blue Jays,1.05,1.06,1.06,1.06,1.05,1.03,1.06,1.06,1.08,1.06,1.06,1.06,1.08,1.08,1.57,1.14,1.06,1.09,1.05,1.07,1.06,1.07,1.91,1.81,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3a1599c5d045579c75e252d8836f5806,2023-06-28 16:30:00,Toronto Blue Jays,San Francisco Giants,0,Wed,NL,81.0,AL,81.0,N,TOR02,Toronto Blue Jays,23.0,2023-06-28 16:30:00,16,1,1,San Francisco Giants,AL,NL,81.0,81.0,1.57,1.1665384615384615,34.5862182657435,57.0,2023-06-28,-43.0,350.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Toronto Blue Jays,1.65,1.6,1.6,1.55,1.58,1.65,1.62,1.6,1.57,1.61,1.61,1.62,1.67,1.79,1.57,1.72,1.55,1.56,1.5,1.57,1.57,1.57,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1ef01ed2730720f2892d4394847d72d9,2023-06-29 16:55:00,Toronto Blue Jays,San Francisco Giants,0,Thu,NL,82.0,AL,82.0,N,TOR02,Toronto Blue Jays,48.0,2023-06-29 16:55:00,16,1,1,San Francisco Giants,AL,NL,82.0,82.0,1.79,1.6170833333333332,10.69312032981192,79.0,2023-06-29,-121.0,429.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
San Francisco Giants,2.35,2.75,2.7,2.65,2.65,2.65,2.5,2.2,2.5,2.55,2.45,2.7,2.86,2.86,2.7,2.48,2.4,2.63,2.5,2.7,2.7,2.7,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1ef01ed2730720f2892d4394847d72d9,2023-06-29 16:50:00,Toronto Blue Jays,San Francisco Giants,0,Thu,NL,82.0,AL,82.0,N,TOR02,Toronto Blue Jays,43.0,2023-06-29 16:50:00,16,0,0,Toronto Blue Jays,NL,AL,82.0,82.0,2.86,2.590416666666667,10.40694868907832,-100.0,2023-06-29,-121.0,329.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
San Francisco Giants,2.55,2.45,2.44,2.55,2.32,2.75,2.3,2.7,2.38,2.5,2.3,2.7,2.44,2.74,2.4,2.4,2.33,2.3,2.2,2.4,2.35,2.4,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1ef01ed2730720f2892d4394847d72d9,2023-06-29 17:05:00,Toronto Blue Jays,San Francisco Giants,0,Thu,NL,82.0,AL,82.0,N,TOR02,Toronto Blue Jays,58.0,2023-06-29 17:05:00,16,0,0,Toronto Blue Jays,NL,AL,82.0,82.0,2.74,2.45625,11.552162849872794,-100.0,2023-06-29,-121.0,229.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Houston Astros,2.05,2.1,2.1,2.15,2.2,2.1,2.27,2.12,2.0,2.05,2.25,2.2,2.48,2.24,2.46,2.02,2.02,2.06,2.02,1.94,1.96,2.04,2.08,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a54081b175e195cdabb463bf4f297c24,2023-07-02 13:30:00,Texas Rangers,Houston Astros,0,Sun,AL,84.0,AL,84.0,D,ARL03,Houston Astros,115.0,2023-07-02 13:30:00,11,1,0,Texas Rangers,AL,AL,84.0,84.0,2.46,2.1516000000000006,14.33351924149467,146.0,2023-07-02,-54.0,375.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Texas Rangers,1.37,1.3,1.34,1.36,1.4,1.33,1.4,1.47,1.38,1.33,1.36,1.36,1.69,1.71,1.42,1.4,1.34,1.34,1.36,1.34,1.34,1.28,1.35,1.36,1.34,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a54081b175e195cdabb463bf4f297c24,2023-07-02 12:10:00,Texas Rangers,Houston Astros,0,Sun,AL,84.0,AL,84.0,D,ARL03,Houston Astros,35.0,2023-07-02 12:10:00,11,0,1,Houston Astros,AL,AL,84.0,84.0,1.71,1.4014814814814818,22.013742071881587,-100.0,2023-07-02,-54.0,275.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Toronto Blue Jays,1.69,1.57,1.42,1.4,1.42,1.4,1.26,1.25,1.49,1.32,1.27,1.29,1.55,1.6,1.63,1.34,1.34,1.34,1.34,1.63,1.2,1.3,1.36,1.34,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ae9fc0734ea1c211531237127aad55b2,2023-07-02 12:15:00,Toronto Blue Jays,Boston Red Sox,0,Sun,AL,85.0,AL,85.0,D,TOR02,Boston Red Sox,98.0,2023-07-02 12:15:00,10,0,1,Boston Red Sox,AL,AL,85.0,85.0,1.63,1.4123076923076927,15.413943355119798,-100.0,2023-07-02,-54.0,175.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Kansas City Royals,3.5,3.4,2.96,3.2,3.1,2.92,2.97,2.97,2.4,3.3,2.85,2.95,2.46,2.85,3.6,3.7,3.5,2.45,2.92,3.6,3.25,2.87,2.87,2.9,3.65,3.0,3.55,3.5,3.65,3.65,3.55,3.4,3.35,3.0,3.35,2.46,3.0,0.0,0.0,598537f88ae9a5c6393f14043a601670,2023-07-03 17:20:00,Minnesota Twins,Kansas City Royals,0,Mon,AL,85.0,AL,86.0,N,MIN04,Minnesota Twins,10.0,2023-07-03 17:20:00,17,0,0,Minnesota Twins,AL,AL,85.0,86.0,3.6,3.1631578947368424,13.810316139767052,-100.0,2023-07-03,-100.0,75.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Washington Nationals,2.85,2.35,,0.0,2.25,1.98,1.93,1.96,0.0,2.0,2.35,1.92,1.95,2.8,2.9,1.91,0.0,0.0,1.98,1.92,1.98,2.75,2.3,0.0,0.0,2.3,1.99,2.3,1.91,0.0,1.93,2.85,0.0,2.85,2.8,2.35,1.95,1.95,0.0,97c3189abaa9cd748be28824787f84a8,2023-07-04 08:10:00,Washington Nationals,Cincinnati Reds,0,Tue,NL,87.0,NL,85.0,N,WAS11,Cincinnati Reds,5.0,2023-07-04 08:10:00,9,0,1,Cincinnati Reds,NL,NL,85.0,87.0,2.9,2.272,27.640845070422536,-100.0,2023-07-04,-300.0,-25.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Los Angeles Angels,2.15,2.3,2.4,2.3,2.25,2.19,2.2,2.2,2.2,2.3,2.32,2.32,2.5,2.15,2.63,2.45,2.45,2.45,2.4,2.45,2.3,2.38,2.45,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c8e60bae99234258d2c5504779bee23b,2023-07-04 16:10:00,San Diego Padres,Los Angeles Angels,0,Tue,AL,88.0,NL,86.0,D,SAN02,San Diego Padres,30.0,2023-07-04 16:10:00,15,0,0,San Diego Padres,AL,NL,88.0,86.0,2.63,2.3400000000000007,12.39316239316235,-100.0,2023-07-04,-300.0,-125.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Milwaukee Brewers,3.2,3.25,2.76,3.3,3.25,3.2,2.38,2.85,3.05,3.3,3.35,2.94,3.15,3.0,3.6,3.35,3.35,3.2,3.35,3.35,3.1,3.2,3.35,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445d673b64394a3c8af75bba94434382,2023-07-04 14:05:00,Milwaukee Brewers,Chicago Cubs,0,Tue,NL,85.0,NL,86.0,D,MIL06,Chicago Cubs,57.0,2023-07-04 14:05:00,13,0,1,Chicago Cubs,NL,NL,86.0,85.0,3.6,3.1832,13.0937421462679,-100.0,2023-07-04,-300.0,-225.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Tampa Bay Rays,3.45,3.7,,0.0,2.45,0.0,0.0,0.0,0.0,3.55,3.5,2.53,0.0,3.8,3.6,2.6,0.0,0.0,0.0,0.0,0.0,3.35,0.0,3.5,0.0,3.4,2.6,3.3,0.0,0.0,0.0,3.45,0.0,3.45,3.3,3.45,0.0,0.0,0.0,ddddf237a6ca40fb64b9d25825d52f20,2023-07-05 17:20:00,Tampa Bay Rays,Philadelphia Phillies,0,Wed,NL,86.0,AL,89.0,N,STP01,Philadelphia Phillies,101.0,2023-07-05 17:20:00,15,0,1,Philadelphia Phillies,AL,NL,89.0,86.0,3.8,3.30421052631579,15.004778591908234,-100.0,2023-07-05,-100.0,-325.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Milwaukee Brewers,1.1,1.08,1.14,1.12,1.1,1.11,1.11,1.13,1.12,1.13,1.15,1.08,1.12,2.19,1.15,1.15,1.12,1.09,1.08,1.09,1.09,1.09,1.05,1.09,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f7d9c942f9e63d89c6c21b7b908a6a98,2023-07-06 12:45:00,Milwaukee Brewers,Chicago Cubs,0,Thu,NL,87.0,NL,88.0,D,MIL06,Milwaukee Brewers,95.0,2023-07-06 12:45:00,11,1,1,Chicago Cubs,NL,NL,88.0,87.0,2.19,1.190769230769231,83.91472868217049,119.0,2023-07-06,509.0,-206.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Milwaukee Brewers,1.1,1.08,1.14,2.0,1.1,1.08,1.08,2.46,2.15,2.25,1.8,1.09,2.53,2.19,2.7,1.85,1.74,1.7,1.67,1.7,1.7,1.7,1.05,1.68,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f7d9c942f9e63d89c6c21b7b908a6a98,2023-07-06 12:35:00,Milwaukee Brewers,Chicago Cubs,0,Thu,NL,87.0,NL,88.0,D,MIL06,Milwaukee Brewers,85.0,2023-07-06 12:35:00,11,1,1,Chicago Cubs,NL,NL,88.0,87.0,2.7,1.728461538461539,56.20827770360475,170.0,2023-07-06,509.0,-36.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Philadelphia Phillies,4.0,4.45,,0.0,3.1,0.0,0.0,0.0,0.0,2.9,4.3,1.92,0.0,3.0,4.2,2.0,0.0,0.0,0.0,0.0,0.0,3.95,0.0,3.15,0.0,4.2,2.17,4.75,0.0,0.0,0.0,4.3,0.0,4.3,4.0,2.8,0.0,0.0,0.0,f0b4a5c343ebbb92311cf9dc58e84f17,2023-07-06 18:00:00,Tampa Bay Rays,Philadelphia Phillies,0,Thu,NL,87.0,AL,90.0,N,STP01,Philadelphia Phillies,142.0,2023-07-06 18:00:00,15,1,0,Tampa Bay Rays,NL,AL,87.0,90.0,4.2,3.5626315789473684,17.890382626680463,320.0,2023-07-06,509.0,284.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Chicago Cubs,6.1,2.55,5.5,5.5,2.88,6.5,2.8,5.9,4.5,5.25,2.55,2.9,6.66,5.01,4.8,5.2,2.9,3.05,2.9,3.05,3.05,3.05,2.85,2.95,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f7d9c942f9e63d89c6c21b7b908a6a98,2023-07-06 12:50:00,Milwaukee Brewers,Chicago Cubs,0,Thu,NL,87.0,NL,88.0,D,MIL06,Milwaukee Brewers,100.0,2023-07-06 12:50:00,11,0,0,Milwaukee Brewers,NL,NL,87.0,88.0,5.01,4.094615384615384,22.35581439038137,-100.0,2023-07-06,509.0,184.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Atlanta Braves,2.35,2.5,,0.0,2.35,1.95,1.96,1.93,0.0,2.1,2.32,2.12,1.91,2.4,2.42,2.05,0.0,0.0,1.95,0.0,2.08,2.32,2.1,2.32,0.0,2.5,2.08,2.3,1.91,0.0,1.98,2.32,0.0,2.32,2.33,2.32,1.91,1.87,0.0,94a8adb7ed0f8eb7f820d533ba63d543,2023-07-07 15:50:00,Tampa Bay Rays,Atlanta Braves,0,Fri,NL,89.0,AL,91.0,N,STP01,Atlanta Braves,11.0,2023-07-07 15:50:00,15,1,0,Tampa Bay Rays,NL,AL,89.0,91.0,2.4,2.1789999999999994,10.142267094997742,140.0,2023-07-07,140.0,324.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Texas Rangers,4.2,8.5,4.5,4.33,4.2,4.5,3.9,4.0,1.0,4.44,3.45,7.25,1.5,4.3,8.5,8.5,7.0,7.5,8.5,6.75,8.5,8.5,4.3,4.4,4.3,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c475dd52e9a16b13cb02156c1142e3ca,2023-07-08 13:35:00,Washington Nationals,Texas Rangers,0,Sat,AL,90.0,NL,89.0,D,WAS11,Washington Nationals,30.0,2023-07-08 13:35:00,13,0,0,Washington Nationals,AL,NL,90.0,89.0,8.5,5.5562962962962965,52.97960271963737,-100.0,2023-07-08,-100.0,224.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Cincinnati Reds,5.1,4.76,4.1,4.2,4.1,4.8,4.8,4.45,5.1,4.33,2.88,4.5,4.6,5.3,4.9,4.7,4.9,4.9,5.3,4.4,4.08,4.0,4.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9d446719be61b278e18bf77bf1a0d300,2023-07-09 12:45:00,Milwaukee Brewers,Cincinnati Reds,0,Sun,NL,92.0,NL,91.0,D,MIL06,Milwaukee Brewers,95.0,2023-07-09 12:45:00,11,0,0,Milwaukee Brewers,NL,NL,92.0,91.0,5.3,4.5520000000000005,16.43233743409489,-100.0,2023-07-09,-100.0,124.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Oakland Athletics,3.2,3.2,3.0,3.4,3.4,3.4,3.3,2.26,1.85,3.1,3.6,3.7,3.5,3.5,3.95,3.95,3.55,3.65,3.4,3.5,3.65,3.2,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57c6313cd1f43a06b212d36f1132d07e,2023-07-15 18:20:00,Oakland Athletics,Minnesota Twins,0,Sat,AL,93.0,AL,94.0,D,OAK01,Minnesota Twins,133.0,2023-07-15 18:20:00,16,0,1,Minnesota Twins,AL,AL,94.0,93.0,3.95,3.369166666666667,17.239673509769943,-100.0,2023-07-15,-200.0,24.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Oakland Athletics,3.7,3.45,3.6,3.6,3.5,3.65,3.65,2.26,3.05,3.25,4.3,4.0,4.33,3.85,4.6,4.6,4.2,4.5,3.95,4.25,4.5,3.75,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57c6313cd1f43a06b212d36f1132d07e,2023-07-15 18:25:00,Oakland Athletics,Minnesota Twins,0,Sat,AL,93.0,AL,94.0,D,OAK01,Minnesota Twins,138.0,2023-07-15 18:25:00,16,0,1,Minnesota Twins,AL,AL,94.0,93.0,4.6,3.889166666666666,18.277265909577864,-100.0,2023-07-15,-200.0,-76.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Texas Rangers,4.6,4.6,4.5,4.33,4.2,4.6,4.45,2.1,4.2,3.72,3.6,4.0,4.15,4.6,4.4,5.0,4.7,4.8,5.0,5.0,3.6,1.0,3.95,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885c435a882bb2570a2b197844bf15bc,2023-07-17 17:50:00,Texas Rangers,Tampa Bay Rays,0,Mon,AL,97.0,AL,95.0,N,ARL03,Texas Rangers,44.0,2023-07-17 17:50:00,17,1,1,Tampa Bay Rays,AL,AL,95.0,97.0,4.6,4.148,10.896817743490844,360.0,2023-07-17,360.0,284.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
